19723	别名	19735
15077	忌吃	1255
16328	菜谱	229
1025	宜吃	526
11128	常见并发症	5343
15333	常见并发症	15340
18915	护理	646
19673	常见并发症	1276
10988	空	68
1871	所属科室	147
1783	宜吃	242
5841	忌吃	302
21209	菜谱	1048
24816	相关症状	2476
22023	常见并发症	22035
3620	别名	26334
6639	所属科室	6566
17167	宜吃	100
21086	相关疾病	15825
10874	菜谱	5798
18503	宜吃	512
7746	所属科室	146
4730	忌吃	661
15909	所属科室	1961
217	常见并发症	3090
10317	常见并发症	10339
15727	宜吃	275
17891	忌吃	103
5155	挂号科室	5169
24440	相关疾病	6624
14077	常用药品	14091
19665	菜谱	198
14554	常见并发症	9999
8459	宜吃	275
19375	别名	19400
26787	不适宜人群	26489
875	菜谱	1082
8773	常用检查	8776
1979	所属科室	2012
18300	忌吃	83
19583	临床意义	19586
6200	所属科室	146
1025	空	61
681	宜吃	299
24439	提示	24738
17421	常用药品	17425
5547	常用检查	5551
17009	忌吃	455
4877	常见并发症	4040
20911	费用	215
5173	忌吃	1069
1328	忌吃	455
13340	菜谱	163
12690	所属科室	364
8459	菜谱	4741
4106	忌吃	1255
12457	宜吃	241
6926	忌吃	102
10338	忌吃	144
17288	空	68
8908	别名	8920
12732	忌吃	202
3260	挂号科室	3261
11079	别名	11088
22052	空	43
15133	护理	5647
2785	常见症状	2864
22158	相关疾病	15001
21314	适用性别	1291
13917	别名	13922
10478	常用药品	551
8324	好发人群	436
13924	宜吃	301
6607	忌吃	301
986	常用检查	991
16153	忌吃	302
6434	常见症状	6436
5836	忌吃	206
20538	所属科室	337
8375	挂号科室	363
3362	是否医保	114
13537	忌吃	206
6656	好发人群	436
20228	菜谱	20242
13443	别名	13454
16492	菜谱	2266
26963	相关疾病	26959
12881	忌吃	206
22630	忌吃	455
19125	所属科室	364
1511	常用检查	1518
20452	相关疾病	14155
20910	提示	20955
20807	宜吃	241
27068	常见并发症	912
4865	所属科室	338
11264	菜谱	446
743	费用	744
10620	常用药品	19538
22766	费用	16636
12438	菜谱	708
932	是否医保	114
19994	相关疾病	18035
25923	常见症状	25936
3489	挂号科室	515
14118	菜谱	448
18390	菜谱	444
17231	宜吃	275
8137	常用检查	8142
15936	菜谱	505
26060	别名	26238
2240	忌吃	206
24485	所属科室	2703
23101	常见并发症	23150
1245	常用药品	1253
17342	空	17309
3235	空	68
10280	常见并发症	10286
7208	护理	663
19896	相关科室	19902
15491	空	1521
22632	好发人群	1413
1740	常见并发症	8236
12681	菜谱	9935
22991	所属科室	553
26434	注意事项	26478
1782	好发人群	8924
7416	所属科室	251
11047	空	214
21425	菜谱	3102
20596	相关疾病	20640
17941	常用检查	17944
5263	空	61
2121	菜谱	2131
2442	相关疾病	9900
15487	挂号科室	146
1221	菜谱	271
15292	费用	389
12641	宜吃	1018
23286	菜谱	1881
4226	菜谱	4979
4265	护理	646
9349	护理	9331
10439	常用检查	10444
12396	护理	2394
7746	忌吃	1069
2150	别名	10545
13136	忌吃	299
11330	宜吃	240
2533	宜吃	333
5548	忌吃	5569
6978	菜谱	236
10431	所属科室	362
10341	护理	69
11937	护理	646
2292	忌吃	177
15745	宜吃	203
1783	菜谱	2695
18351	宜吃	241
13549	常用药品	16704
11558	常见症状	11559
18390	菜谱	270
20060	忌吃	1376
15745	常用药品	15769
5977	忌吃	5984
10908	常见并发症	2743
17221	常见并发症	17227
18035	菜谱	715
7177	忌吃	102
20405	菜谱	20431
7826	所属科室	675
14053	所属科室	1523
1245	护理	1254
22463	相关疾病	22469
9805	提示	9806
1783	所属科室	1821
25048	提示	19503
10923	空	68
24398	好发人群	2261
2272	菜谱	2284
1863	常见并发症	3917
3151	忌吃	101
8309	常见并发症	8318
9302	宜吃	100
458	费用	459
8119	空	1521
13129	挂号科室	251
12022	菜谱	9161
11637	挂号科室	1298
26541	常见并发症	26552
2049	菜谱	628
7263	宜吃	100
2519	菜谱	322
10338	宜吃食物	23273
7495	提示	7496
6803	空	438
22781	空	68
23789	不适宜人群	23404
19574	所属科室	147
7182	忌吃	1034
16234	所属科室	337
16438	忌吃	103
20994	菜谱	1238
25193	费用	19901
26411	相关科室	4828
2035	菜谱	2046
4363	空	1056
3658	菜谱	3670
25221	是否空腹	53
24537	所属科室	146
20485	相关疾病	19625
20538	相关检查	20564
15595	费用	846
3658	菜谱	2171
16373	费用	2676
21305	分析结果	18611
2418	所属科室	554
23970	相关科室	23992
11803	常用检查	25775
11911	护理	69
8536	宜吃	275
1782	挂号科室	1802
23979	空	61
4877	费用	1204
1304	菜谱	164
1287	别名	1296
4646	所属科室	387
19896	适用性别	12
14534	菜谱	3159
23984	别名	24050
17367	所属科室	146
5548	菜谱	1385
13288	常见并发症	13295
8309	菜谱	8323
99	菜谱	137
1913	菜谱	322
20056	菜谱	448
9642	菜谱	1236
13027	菜谱	1632
11344	常见并发症	11348
7394	所属科室	120
26542	宜吃	512
16916	空	68
10155	所属科室	147
12487	费用	826
25806	相关疾病	25826
13056	好发人群	436
10848	所属科室	117
20659	空	210
16552	常见并发症	16558
17195	护理	503
22792	忌吃	619
21678	检查分类	19082
26277	所属科室	363
24447	提示	24456
4693	所属科室	146
9170	费用	414
22193	相关疾病	22201
3924	常见并发症	3928
11134	常用药品	551
5333	常见并发症	5263
21861	菜谱	4492
12067	常见并发症	5223
19268	别名	19307
12652	常见并发症	12662
16566	菜谱	2538
25183	注意事项	25179
25285	治疗方式	347
15962	挂号科室	212
14309	忌吃	103
2805	空	68
4160	菜谱	271
18240	忌吃	301
18087	宜吃	299
13041	所属科室	337
8033	忌吃	103
22202	忌吃	242
7737	常见并发症	7741
14674	宜吃	408
18783	忌吃	303
18285	宜吃	408
20802	提示	19503
26278	忌吃	144
17248	所属科室	2476
10159	费用	636
6256	宜吃	173
959	简介	2702
1035	提示	1037
2101	菜谱	19782
6200	别名	6211
8703	菜谱	8711
22200	好发人群	517
20368	菜谱	628
12706	宜吃	100
15033	菜谱	8645
11367	常见并发症	2043
9926	所属科室	1523
22440	分析结果	18611
10455	好发人群	16078
14861	所属科室	885
16234	宜吃	408
2429	菜谱	271
5689	常用药品	5695
9076	所属科室	554
18832	所属科室	147
2049	常用检查	2053
12881	所属科室	1802
7379	治疗方式	289
10226	常用检查	10230
22827	所属科室	675
19708	专科分类	6616
18559	常见并发症	18565
9380	挂号科室	251
10930	常见症状	10932
19499	忌吃	103
2026	空	68
10781	挂号科室	3885
18112	提示	16
8173	常见并发症	8177
9380	忌吃	101
12524	治疗方式	1233
2442	菜谱	194
16351	忌吃	647
5093	忌吃	206
27039	相关疾病	13340
248	空	61
20911	提示	20962
5227	常见并发症	5234
635	忌吃	648
10723	所属科室	362
25823	所属科室	364
14498	宜吃	83
1025	费用	9152
17342	菜谱	266
16705	宜吃	275
24318	治疗方式	347
17650	常用药品	551
13114	忌吃	103
8001	护理	69
12651	忌吃	84
17455	治疗方式	2855
10295	菜谱	1032
4498	提示	621
18559	常见并发症	1172
2257	所属科室	1523
16108	治疗方式	5662
1904	空	68
3481	好发人群	3484
26430	别名	15166
6391	常见症状	6392
9683	别名	218
25121	专科分类	11
3311	菜谱	3320
16408	忌吃	144
18156	忌吃	303
23702	宜吃	100
4796	忌吃	203
9122	空	68
4415	所属科室	149
99	治疗方式	112
18099	菜谱	2671
17779	菜谱	2771
8119	治疗方式	8124
4734	宜吃	241
5343	菜谱	5359
10129	治疗方式	10136
20059	菜谱	375
4160	所属科室	1622
22405	是否空腹	53
4441	空	1731
24552	费用	24559
13322	菜谱	1310
8950	挂号科室	1802
4399	相关检查	25348
3734	忌吃	3748
9634	菜谱	3020
19754	菜谱	3148
11796	所属科室	146
3658	忌吃	3683
2201	费用	365
16425	菜谱	1310
16108	宜吃	1341
6914	菜谱	6971
18781	挂号科室	2984
5316	忌吃	103
13588	常见并发症	13591
18503	常用药品	18511
15727	宜吃	240
24081	相关疾病	24135
4363	宜吃	240
24421	检查分类	52
19829	宜吃	842
25485	菜谱	8675
22913	空	68
17083	所属科室	1524
24471	费用	22283
18559	常用药品	18566
18885	所属科室	147
17005	宜吃	240
11259	菜谱	446
16825	忌吃	102
11237	菜谱	1237
15067	常见并发症	1317
8192	菜谱	266
5093	宜吃	173
5744	常见症状	5746
19829	空	61
8006	宜吃	241
15559	菜谱	195
16552	所属科室	1622
17262	宜吃	512
1503	别名	1509
21377	分析结果	18611
17793	所属科室	146
18782	空	68
17461	护理	69
620	空	555
4254	菜谱	2928
11999	所属科室	1821
12652	宜吃	408
8536	常见并发症	116
3785	常用药品	3792
10168	常见并发症	10176
4635	费用	1713
20407	所属科室	364
22633	治疗方式	12482
2583	常用检查	2586
2244	是否医保	114
8763	菜谱	997
6548	常见症状	6558
3838	护理	3844
1611	所属科室	387
21769	分析结果	18611
8411	常用药品	8416
2135	所属科室	337
9818	菜谱	4013
8259	菜谱	2255
1477	所属科室	885
11999	菜谱	199
3203	菜谱	3229
912	空	210
3882	别名	3892
11695	宜吃	97
7084	治疗方式	67
5649	忌吃	302
3558	宜吃	173
5581	菜谱	5591
12582	治疗方式	67
25410	常用检查	25456
26482	相关科室	15931
10745	菜谱	452
19383	所属科室	1803
12641	菜谱	3038
13991	菜谱	2196
13817	宜吃	240
21466	菜谱	234
18343	宜吃	241
10606	常用检查	10609
15333	常用药品	551
11477	空	11425
932	常用药品	943
19870	正常值	19872
18503	常用检查	18507
14700	提示	14701
17439	空	61
14927	空	68
4340	挂号科室	212
4160	好发人群	4163
15271	常用药品	551
25074	治疗方式	67
11397	菜谱	917
24342	不适宜人群	18774
10078	菜谱	10089
1280	好发人群	436
6345	常用药品	6361
23619	是否空腹	53
23829	分析结果	18629
12712	护理	69
2685	菜谱	2699
1549	治疗方式	6287
25823	挂号科室	117
10289	宜吃	303
16279	宜吃	240
5642	别名	5649
11558	空	68
5500	忌吃	302
5056	宜吃	100
9537	所属科室	810
12258	空	10964
23970	相关症状	146
20355	所属科室	148
1740	宜吃	240
11344	护理	660
1513	所属科室	1512
10186	空	1597
21075	相关疾病	185
17497	常见并发症	17502
15727	所属科室	146
22149	费用	22156
24729	常见症状	24734
26747	不良反应	26488
14030	常见并发症	9628
19267	宜吃	408
7694	菜谱	7701
23718	空	210
2604	菜谱	593
16722	菜谱	93
9086	空	68
26654	费用	1020
19496	菜谱	264
14287	宜吃	205
11490	菜谱	322
18099	好发人群	517
21735	忌吃	383
5459	常见并发症	5223
22323	不适宜人群	20840
2647	宜吃	2672
15366	空	15323
7792	所属科室	337
14432	忌吃	101
14626	所属科室	1938
12641	菜谱	487
11097	治疗方式	67
24447	别名	6661
20767	常见并发症	1783
16714	忌吃	334
9199	常用检查	9203
18200	所属科室	146
22760	分析结果	18629
16750	治疗方式	1233
12487	好发人群	12489
19270	空	68
13368	常用检查	13371
18636	别名	23018
20743	阳性（分析结果）	20752
9421	常用检查	9424
22629	菜谱	12054
7767	所属科室	4117
21425	提示	6400
2805	宜吃	82
1597	菜谱	2220
12926	菜谱	1989
11831	常见并发症	6639
19274	所属科室	147
8218	所属科室	2605
1857	常用药品	1865
5732	常见并发症	4106
2244	挂号科室	2739
2647	所属科室	1839
11209	常用检查	11212
16540	挂号科室	1095
23981	所属科室	146
8977	忌吃	101
11116	别名	11124
10557	忌吃	205
6915	菜谱	3239
15169	常用药品	15174
7129	护理	7137
2486	治疗方式	67
3245	所属科室	554
6834	宜吃	333
19708	适用性别	12
23035	临床意义	23038
2829	忌吃	2835
16408	护理	16413
7343	菜谱	632
7532	菜谱	7541
14076	菜谱	5007
5764	菜谱	5463
17477	常见并发症	17496
13208	所属科室	147
9270	常用药品	9276
10455	治疗方式	227
19826	菜谱	1266
1784	菜谱	587
7933	提示	7934
19553	常见并发症	757
6163	菜谱	4912
4713	菜谱	4719
23983	常用药品	24038
8148	菜谱	444
1512	空	1524
8259	菜谱	7000
16481	菜谱	5080
3106	菜谱	405
19080	所属科室	553
9522	菜谱	5714
16825	菜谱	2255
1280	挂号科室	148
2116	所属科室	8404
10439	菜谱	6725
12806	忌吃	84
1035	挂号科室	212
15292	所属科室	387
10316	菜谱	7071
3946	常见并发症	2085
17461	挂号科室	885
12603	忌吃	303
10092	空	68
658	忌吃	334
386	菜谱	401
17813	宜吃	240
6733	宜吃	100
1221	好发人群	517
3291	费用	1130
3614	菜谱	1721
1886	宜吃	1896
4952	所属科室	1061
7292	常用检查	7296
17191	忌吃	98
10401	相关检查	25915
7041	菜谱	4014
7177	菜谱	2131
3614	常见并发症	862
15495	宜吃	173
12491	忌吃	21060
15495	挂号科室	146
19777	空	68
18953	菜谱	3783
14333	忌吃	102
6672	空	68
17036	忌吃	103
13800	空	68
413	空	252
2240	所属科室	1061
20221	阳性（分析结果）	20234
10294	空	583
21132	常用检查	21153
7672	所属科室	251
20504	检查过程	21356
5333	空	61
26570	常用药品	26593
4060	挂号科室	3885
9252	菜谱	1708
11521	菜谱	133
18378	费用	846
7387	宜吃	82
6565	忌吃	302
1782	菜谱	708
17112	忌吃	302
12787	忌吃	103
3073	常用药品	551
14287	宜吃	408
26275	所属科室	363
9522	菜谱	1082
21194	常见并发症	4839
13767	忌吃	1069
15996	宜吃	454
7887	空	4972
25074	别名	25083
12673	忌吃	103
20048	相关科室	20062
9253	常见症状	9263
3776	宜吃	408
16669	常用药品	551
13064	忌吃	723
18740	适用性别	12
7997	宜吃	842
20641	相关科室	20651
1900	挂号科室	51
22632	挂号科室	212
2634	空	61
2798	菜谱	169
26707	不适宜人群	26489
9003	所属科室	1804
26570	常用检查	26591
17579	护理	17586
4682	宜吃	101
18035	所属科室	554
20997	所属科室	147
9302	常用检查	9306
8168	宜吃	205
12926	所属科室	362
11021	菜谱	770
13610	挂号科室	1821
8096	菜谱	5982
19234	相关疾病	19233
7379	常用检查	7779
14908	忌吃	301
676	宜吃食物	726
10338	常用药品	23265
10168	常见并发症	10175
2098	常见症状	9403
6656	菜谱	2254
3024	菜谱	3038
25592	空	1521
14228	忌吃	102
2795	常用药品	551
8358	菜谱	264
14068	菜谱	14075
23760	费用	19901
9019	忌吃	203
10874	常见并发症	2079
23886	忌吃	455
7767	费用	4432
18835	相关科室	18888
13546	常用检查	13548
21213	正常值	24072
25074	空	61
16425	菜谱	25443
20590	菜谱	468
3512	别名	3525
11021	护理	11026
10713	常见症状	10715
19890	相关疾病	19724
14679	所属科室	885
17263	别名	17262
4987	所属科室	2994
13745	护理	13753
16775	挂号科室	148
12396	菜谱	3356
20626	菜谱	573
7495	常见并发症	4226
26098	别名	26163
3512	菜谱	1724
14674	别名	14683
3060	空	1557
6398	菜谱	2385
1782	忌吃	8931
5622	提示	5623
20168	空	68
25539	相关疾病	25559
17279	治疗方式	67
22781	是否医保	114
6106	常见症状	6109
9366	护理	69
10245	治疗方式	1233
16136	宜吃	100
9366	常见并发症	5428
19828	所属科室	364
13027	治疗方式	67
11021	菜谱	4711
10338	菜谱	5524
734	空	68
23979	所属科室	8404
13159	常用检查	13102
1785	菜谱	1764
5245	常见并发症	5223
11786	菜谱	3813
26276	治疗方式	67
5634	宜吃	83
2154	宜吃	301
11167	宜吃	82
7041	宜吃食物	7064
16540	费用	365
17631	忌吃	103
19389	忌吃	661
2078	忌吃	204
17317	常见症状	17319
17793	治疗方式	67
16387	常用检查	16391
6372	空	61
8530	费用	1313
14155	菜谱	2170
20539	空	210
3823	菜谱	668
824	所属科室	825
7122	治疗方式	347
7758	菜谱	5421
15088	忌吃	334
18066	常用药品	18082
2154	菜谱	2169
19389	护理	19483
14820	空	68
7379	菜谱	2538
12652	常见症状	12660
217	菜谱	198
13114	常见并发症	13118
21377	适用性别	12
2227	常用检查	2231
9103	常用药品	9110
11949	好发人群	1039
10403	常用检查	10406
5029	治疗方式	67
21719	分析结果	18628
23499	费用	1096
16802	忌吃	275
48	所属科室	51
10049	护理	10056
4676	所属科室	364
6624	菜谱	2385
13991	护理	69
14951	常用检查	14954
12892	常见症状	12894
11079	好发人群	517
19991	菜谱	13743
16669	忌吃	102
19745	相关科室	19725
12171	好发人群	12175
5622	挂号科室	2739
13624	常见并发症	13619
15756	菜谱	9002
18165	护理	646
17560	空	17477
26212	专科分类	19006
25990	空	210
2386	菜谱	2395
21406	不适宜人群	18774
361	好发人群	342
3689	宜吃	100
17941	忌吃	303
6073	常见症状	6076
11720	所属科室	576
6915	所属科室	363
16328	空	16328
5674	所属科室	363
26648	相关疾病	26654
11089	所属科室	146
9421	费用	3278
217	常见并发症	3096
9323	菜谱	9058
24544	提示	23406
26962	宜吃	97
1019	空	68
252	忌吃	304
26411	相关疾病	4803
18779	挂号科室	212
1342	常用药品	1349
15988	菜谱	15994
26096	提示	621
22389	空	43
11937	所属科室	1523
15536	忌吃	303
1427	空	1428
5205	所属科室	1821
22463	空	42
3862	所属科室	810
4590	所属科室	387
10812	菜谱	7733
13231	忌吃	276
18285	空	68
18823	介绍	18824
17560	别名	17567
3117	宜吃	242
8987	所属科室	362
6687	常见症状	21672
19271	所属科室	147
25412	常用药品	25471
14233	常用药品	551
20277	所属科室	362
10119	别名	10127
20368	宜吃	408
18389	是否医保	114
13105	常见并发症	2418
22201	所属科室	251
16802	空	68
4226	忌吃	647
5689	空	61
18784	宜吃	100
8950	费用	1130
25823	别名	25869
26612	临床意义	26615
21790	专科分类	18809
14700	菜谱	805
10492	提示	10494
9068	忌吃	102
4097	菜谱	10076
583	宜吃	97
4987	忌吃	303
6434	忌吃	81
9453	别名	9461
11521	是否医保	114
5093	所属科室	364
15109	忌吃	203
15486	空	15436
1731	常用检查	4455
20807	提示	20811
17083	挂号科室	251
23712	检查过程	23717
9836	菜谱	1831
9865	常见症状	9867
23042	忌吃	648
7153	菜谱	1123
4097	菜谱	14800
26100	常见并发症	10654
4388	常见并发症	4394
9409	常见症状	9411
25412	所属科室	810
12926	别名	12936
19552	所属科室	810
1597	常见并发症	10071
2277	菜谱	1350
19753	所属科室	810
13282	常用检查	13286
10049	宜吃	173
20717	别名	20730
6607	菜谱	1103
824	菜谱	836
16033	忌吃	103
8024	菜谱	8029
5061	空	61
23459	不良反应	19493
394	常见症状	5821
23937	阴性（分析结果）	23950
6900	费用	3818
10368	空	61
396	菜谱	493
15727	常用药品	15733
8549	常见并发症	8553
10466	所属科室	1523
18917	别名	18938
19174	菜谱	15064
15847	忌吃	455
24277	提示	1052
8033	宜吃	100
13824	好发人群	1148
1530	所属科室	117
4036	常用检查	4039
4067	空	68
9778	好发人群	436
25806	正常值	25811
10296	菜谱	10311
4331	所属科室	146
9659	菜谱	9666
10078	提示	10079
9019	常见并发症	9023
9936	常用药品	9947
10455	所属科室	213
19256	菜谱	1985
16705	所属科室	17
15728	菜谱	2060
10373	常用药品	10378
2330	菜谱	770
26266	临床意义	26269
18905	常用药品	22616
8659	菜谱	468
5154	治疗方式	227
15137	所属科室	338
7657	相关疾病	7661
9624	菜谱	8154
3024	菜谱	263
19301	常见症状	25004
17982	空	68
10745	治疗方式	347
4067	菜谱	4075
26277	护理	3158
18569	宜吃	809
19925	分析结果	18628
14861	忌吃	202
26625	护理	69
15169	忌吃	455
19829	忌吃	206
23697	介绍	23698
26961	空	61
6639	菜谱	6647
6487	常见症状	4310
22208	相关科室	877
23043	菜谱	331
13760	忌吃	454
9076	常用检查	9079
20916	相关疾病	20982
11598	别名	11607
7002	费用	1329
5017	宜吃	97
2762	所属科室	1061
6905	所属科室	554
1257	空	61
17221	菜谱	270
6026	忌吃	303
10078	菜谱	10088
15176	常见并发症	4144
18692	常见并发症	18721
14076	挂号科室	148
11627	护理	85
20064	所属科室	146
4835	护理	4847
8683	菜谱	2196
12778	宜吃	175
2519	所属科室	213
8667	菜谱	8680
17631	提示	16
20978	护理	22644
1820	空	68
11103	菜谱	10010
25806	适用性别	12
9482	菜谱	5601
11245	宜吃	1837
12571	挂号科室	12573
4828	常用检查	26340
15915	别名	15885
15552	挂号科室	553
15495	提示	15503
884	好发人群	889
6741	忌吃	383
4331	好发人群	16882
13201	是否医保	114
19081	治疗方式	347
5719	常用药品	5725
17964	空	61
15293	常用药品	15304
12148	菜谱	3069
22208	相关科室	22293
6507	提示	6508
1530	常见症状	2358
3883	宜吃	334
25113	检查过程	25118
15931	菜谱	5903
19826	常见并发症	19838
20994	菜谱	5357
12673	常见并发症	12677
5960	宜吃	84
16019	所属科室	337
21495	相关疾病	21502
14578	忌吃	595
26713	常见并发症	862
24941	宜吃	408
3117	菜谱	1337
26903	介绍	26904
9778	忌吃	84
10040	宜吃	100
8584	挂号科室	251
4460	治疗方式	67
15133	宜吃	241
26098	忌吃	648
1512	空	56
20734	空	42
25960	宜吃	100
23765	空	61
12130	常见并发症	12142
3761	常用检查	3763
16552	常用药品	16559
26422	相关科室	4828
13674	忌吃	101
15133	忌吃	303
20802	不适宜人群	18774
6291	空	1549
5023	忌吃	102
3052	常见症状	3054
1558	常用药品	15047
13857	别名	13865
1616	忌吃	303
8732	宜吃	408
10316	所属科室	146
7374	菜谱	7385
13787	所属科室	149
10296	菜谱	4711
6398	提示	6400
1531	挂号科室	1512
21864	相关疾病	21905
6880	菜谱	6886
22713	分析结果	18629
4315	常用药品	4320
26266	相关疾病	26277
25321	菜谱	504
23870	提示	23877
19270	常见症状	19323
5500	菜谱	2771
12666	菜谱	2022
9283	菜谱	2266
17703	所属科室	362
16836	菜谱	6265
17688	宜吃	97
26626	治疗方式	67
9642	所属科室	3816
6743	忌吃	383
15748	忌吃	98
20228	挂号科室	149
26380	菜谱	567
18737	相关疾病	3132
8095	所属科室	810
15745	宜吃	175
23870	注意事项	23874
1598	忌吃	98
16226	别名	16232
8933	菜谱	5373
10245	空	583
26960	宜吃	100
9523	宜吃	299
7604	常用药品	551
11021	菜谱	4871
13501	菜谱	2553
20483	菜谱	4261
17427	所属科室	1061
11728	所属科室	554
25590	菜谱	2144
16069	所属科室	362
21609	相关检查	21105
9265	宜吃	100
17083	治疗方式	67
13857	宜吃	97
14328	常见症状	14329
22470	宜吃	240
4656	常见并发症	3495
19190	相关疾病	18637
20464	费用	19901
9482	菜谱	1320
21546	所属科室	364
21235	宜吃	241
7532	宜吃	334
14613	宜吃	97
10606	空	61
13703	宜吃	526
15017	空	68
18559	常用检查	18563
15756	宜吃	240
2533	菜谱	8929
11089	菜谱	3020
9253	常见并发症	9265
18461	忌吃	144
4850	忌吃	84
15988	宜吃	97
14476	别名	14482
14179	常用药品	14184
5705	常见并发症	5639
20649	菜谱	229
21244	提示	19503
9375	常用检查	9378
458	常见症状	461
21326	不适宜人群	20828
12666	好发人群	3897
2154	所属科室	387
13806	所属科室	338
14991	菜谱	446
6423	常见并发症	6428
22622	提示	22634
11079	常见并发症	11082
12080	忌吃	205
10141	菜谱	1541
1380	常用检查	1383
12787	空	68
21999	分析结果	18611
6552	治疗方式	5724
12317	所属科室	554
15151	宜吃	333
11097	所属科室	675
1784	忌吃	2287
10417	常见并发症	2099
5571	常见症状	5574
6448	常用药品	551
12491	菜谱	21057
6026	治疗方式	67
17140	菜谱	3903
23100	别名	23143
6	常见并发症	1827
1165	忌吃	98
22964	所属科室	146
4750	忌吃	301
22351	忌吃	103
2486	别名	2495
20404	菜谱	9623
2900	提示	26360
14208	提示	14209
12882	所属科室	12886
25928	相关疾病	8490
10908	好发人群	10912
22591	提示	22598
26918	检查过程	26923
1357	宜吃	409
2116	挂号科室	146
1019	菜谱	565
3408	所属科室	885
16408	宜吃	82
3408	忌吃	301
145	所属科室	62
18811	分析结果	18628
19376	护理	485
16361	所属科室	675
10812	所属科室	117
8536	宜吃	174
126	是否医保	114
19969	相关症状	2476
1782	宜吃	97
7280	忌吃	206
22193	相关疾病	19598
21406	适用性别	12
22160	相关疾病	15007
20338	阳性（分析结果）	20346
22583	阴性（分析结果）	22589
21946	宜吃	1213
6565	宜吃	454
6607	所属科室	146
4493	所属科室	147
13288	宜吃	1341
11330	别名	11329
26713	菜谱	133
4326	忌吃	1255
22913	空	61
555	菜谱	589
22200	所属科室	2476
1871	宜吃	205
25104	是否空腹	18664
16007	空	68
24358	分析结果	18629
20061	所属科室	1803
7416	所属科室	1523
3173	好发人群	3176
9311	别名	9322
6782	提示	6783
4185	护理	4192
12945	护理	12951
7508	忌吃	455
25321	忌吃	242
9926	菜谱	446
1717	护理	24879
8058	常见并发症	1827
16902	所属科室	120
23349	常见并发症	1568
7379	菜谱	3004
26279	相关疾病	26351
21854	相关科室	21862
17367	忌吃	102
157	菜谱	16951
4850	空	61
9642	菜谱	2538
12514	忌吃	301
18944	空	42
19819	检查分类	16442
1203	好发人群	1207
17926	护理	17931
3928	别名	3941
15915	费用	15916
8804	忌吃	102
16369	所属科室	885
23575	所属科室	554
1677	护理	1685
16387	别名	16400
891	菜谱	917
15360	忌吃	102
1784	所属科室	146
20802	阴性（分析结果）	20809
15941	忌吃	1162
16552	好发人群	16555
22811	不适宜人群	18774
2240	常见并发症	2249
16818	所属科室	1803
5858	菜谱	2021
13663	空	61
11029	空	68
20338	相关科室	20344
22473	常见并发症	1780
20802	分析结果	18611
939	常见症状	15404
24439	宜吃	301
17597	所属科室	146
12109	好发人群	517
12892	所属科室	554
11758	提示	621
21132	忌吃	383
7315	宜吃	81
7139	菜谱	4629
25483	常见并发症	1513
9628	菜谱	26502
3512	好发人群	3515
3799	空	1780
26626	空	61
6565	菜谱	6574
6584	菜谱	2256
22058	相关症状	22065
14416	是否医保	114
960	忌吃食物	22610
1864	菜谱	2381
9429	治疗方式	67
3883	宜吃	240
4546	菜谱	567
18488	空	18390
18779	费用	1130
7308	护理	7314
15018	忌吃	84
8667	费用	414
7508	所属科室	1061
11406	菜谱	11415
1143	好发人群	1148
13256	菜谱	443
24532	分析结果	18611
18619	忌吃	301
15639	常见症状	15640
9537	所属科室	3816
9018	空	61
4226	宜吃	1069
1801	空	1712
15186	菜谱	443
11658	常用检查	11672
10698	忌吃	205
4473	菜谱	2891
14861	菜谱	486
13778	治疗方式	2213
458	空	61
21466	空	68
6803	所属科室	338
18779	菜谱	567
22131	适用性别	12
2621	所属科室	554
13093	治疗方式	67
17891	宜吃	334
6729	忌吃	81
18692	空	61
2073	空	61
12993	宜吃	512
9818	忌吃	302
14383	忌吃	383
2099	忌吃食物	1753
13778	宜吃	275
17439	菜谱	4383
10780	治疗方式	1501
752	常见并发症	344
58	空	28
26961	常用药品	551
19158	检查过程	19162
5857	别名	5878
7988	忌吃	102
3761	所属科室	1523
12249	所属科室	363
17793	常见症状	17794
19580	宜吃	408
15150	菜谱	4834
5155	是否医保	114
16361	挂号科室	885
2675	所属科室	1821
26570	忌吃	2632
11777	常见并发症	9397
18488	忌吃	102
9431	宜吃	240
24277	空	68
12541	忌吃	102
8168	护理	69
23829	相关疾病	10250
25126	不适宜人群	24316
858	所属科室	388
15150	所属科室	6335
22472	所属科室	675
22345	忌吃	98
4265	菜谱	4274
20493	所属科室	12886
14187	费用	7950
17631	别名	17640
3689	别名	3753
5272	空	5205
5263	宜吃	301
26625	空	61
1000	宜吃	97
15838	所属科室	146
5859	忌吃	103
19139	常见并发症	2097
12641	常见并发症	12645
10316	菜谱	5932
18619	所属科室	576
5482	常用检查	5485
1677	提示	1679
3883	忌吃	204
6548	菜谱	6563
11037	忌吃	102
2307	菜谱	446
3799	常见并发症	3755
7912	别名	7985
3132	空	68
13221	菜谱	4884
336	所属科室	146
9179	菜谱	322
15313	别名	15321
23546	菜谱	5358
16373	提示	8044
18479	挂号科室	3885
7792	空	7379
5682	常见并发症	5686
6323	菜谱	5931
12476	常见并发症	4606
1342	菜谱	803
1598	常用药品	10740
4258	常见并发症	18707
25916	相关科室	18693
9496	菜谱	2367
8514	常见并发症	8519
3502	忌吃	84
2121	常见并发症	2125
22825	别名	22850
6624	护理	6634
11425	菜谱	10311
14526	常见并发症	1693
4693	常见症状	4695
5227	常见并发症	5238
